OrderID,SKU,Date,Units_Sold,Store_ID
19387,SKU094,2025-02-09,26,S02
19388,SKU094,2025-02-09,21,S03
19389,SKU094,2025-02-09,33,S04
19390,SKU094,2025-02-09,16,S05
19391,SKU095,2025-02-09,30,S01
19392,SKU095,2025-02-09,16,S02
19393,SKU095,2025-02-09,11,S03
19394,SKU095,2025-02-09,9,S04
19395,SKU095,2025-02-09,9,S05
19396,SKU096,2025-02-09,26,S01
19397,SKU096,2025-02-09,12,S02
19398,SKU096,2025-02-09,9,S03
19399,SKU096,2025-02-09,27,S04
19400,SKU096,2025-02-09,23,S05
19401,SKU097,2025-02-09,29,S01
19402,SKU097,2025-02-09,25,S02
19403,SKU097,2025-02-09,12,S03
19404,SKU097,2025-02-09,20,S04
19405,SKU097,2025-02-09,21,S05
19406,SKU098,2025-02-09,10,S01
19407,SKU098,2025-02-09,8,S02
19408,SKU098,2025-02-09,13,S03
19409,SKU098,2025-02-09,40,S04
19410,SKU098,2025-02-09,15,S05
19411,SKU099,2025-02-09,32,S01
19412,SKU099,2025-02-09,15,S02
19413,SKU099,2025-02-09,28,S03
19414,SKU099,2025-02-09,29,S04
19415,SKU099,2025-02-09,29,S05
19416,SKU100,2025-02-09,23,S01
19417,SKU100,2025-02-09,33,S02
19418,SKU100,2025-02-09,23,S03
19419,SKU100,2025-02-09,37,S04
19420,SKU100,2025-02-09,3,S05
19421,SKU001,2025-02-10,23,S01
19422,SKU001,2025-02-10,22,S02
19423,SKU001,2025-02-10,10,S03
19424,SKU001,2025-02-10,25,S04
19425,SKU001,2025-02-10,5,S05
19426,SKU002,2025-02-10,13,S01
19427,SKU002,2025-02-10,35,S03
19428,SKU002,2025-02-10,17,S04
19429,SKU002,2025-02-10,41,S05
19430,SKU003,2025-02-10,28,S01
19431,SKU003,2025-02-10,24,S02
19432,SKU003,2025-02-10,14,S03
19433,SKU003,2025-02-10,9,S04
19434,SKU003,2025-02-10,25,S05
19435,SKU004,2025-02-10,19,S01
19436,SKU004,2025-02-10,6,S02
19437,SKU004,2025-02-10,4,S03
19438,SKU004,2025-02-10,10,S04
19439,SKU004,2025-02-10,38,S05
19440,SKU005,2025-02-10,42,S01
19441,SKU005,2025-02-10,22,S02
19442,SKU005,2025-02-10,21,S03
19443,SKU005,2025-02-10,16,S04
19444,SKU005,2025-02-10,10,S05
19445,SKU006,2025-02-10,33,S01
19446,SKU006,2025-02-10,38,S02
19447,SKU006,2025-02-10,11,S03
19448,SKU006,2025-02-10,19,S04
19449,SKU006,2025-02-10,15,S05
19450,SKU007,2025-02-10,15,S01
19451,SKU007,2025-02-10,31,S02
19452,SKU007,2025-02-10,6,S03
19453,SKU007,2025-02-10,24,S04
19454,SKU007,2025-02-10,27,S05
19455,SKU008,2025-02-10,18,S01
19456,SKU008,2025-02-10,28,S02
19457,SKU008,2025-02-10,21,S03
19458,SKU008,2025-02-10,32,S04
19459,SKU008,2025-02-10,4,S05
19460,SKU009,2025-02-10,16,S01
19461,SKU009,2025-02-10,19,S02
19462,SKU009,2025-02-10,9,S04
19463,SKU009,2025-02-10,11,S05
19464,SKU010,2025-02-10,29,S01
19465,SKU010,2025-02-10,12,S02
19466,SKU010,2025-02-10,11,S03
19467,SKU010,2025-02-10,28,S04
19468,SKU010,2025-02-10,3,S05
19469,SKU011,2025-02-10,16,S02
19470,SKU011,2025-02-10,5,S03
19471,SKU011,2025-02-10,5,S04
19472,SKU011,2025-02-10,25,S05
19473,SKU012,2025-02-10,28,S01
19474,SKU012,2025-02-10,27,S02
19475,SKU012,2025-02-10,31,S03
19476,SKU012,2025-02-10,32,S04
19477,SKU013,2025-02-10,24,S01
19478,SKU013,2025-02-10,14,S02
19479,SKU013,2025-02-10,12,S03
19480,SKU013,2025-02-10,25,S04
19481,SKU013,2025-02-10,2,S05
19482,SKU014,2025-02-10,2,S01
19483,SKU014,2025-02-10,26,S02
19484,SKU014,2025-02-10,24,S03
19485,SKU014,2025-02-10,21,S04
19486,SKU014,2025-02-10,11,S05
19487,SKU015,2025-02-10,27,S01
19488,SKU015,2025-02-10,26,S02
19489,SKU015,2025-02-10,20,S03
19490,SKU015,2025-02-10,8,S04
19491,SKU015,2025-02-10,15,S05
19492,SKU016,2025-02-10,28,S01
19493,SKU016,2025-02-10,33,S02
19494,SKU016,2025-02-10,16,S03
19495,SKU016,2025-02-10,17,S04
19496,SKU016,2025-02-10,18,S05
19497,SKU017,2025-02-10,22,S01
19498,SKU017,2025-02-10,14,S02
19499,SKU017,2025-02-10,31,S04
19500,SKU017,2025-02-10,37,S05
19501,SKU018,2025-02-10,13,S01
19502,SKU018,2025-02-10,9,S02
19503,SKU018,2025-02-10,18,S03
19504,SKU018,2025-02-10,18,S04
19505,SKU018,2025-02-10,29,S05
19506,SKU019,2025-02-10,20,S01
19507,SKU019,2025-02-10,12,S02
19508,SKU019,2025-02-10,6,S03
19509,SKU019,2025-02-10,28,S04
19510,SKU019,2025-02-10,25,S05
19511,SKU020,2025-02-10,30,S01
19512,SKU020,2025-02-10,10,S02
19513,SKU020,2025-02-10,38,S03
19514,SKU020,2025-02-10,2,S04
19515,SKU020,2025-02-10,27,S05
19516,SKU021,2025-02-10,12,S02
19517,SKU021,2025-02-10,35,S03
19518,SKU021,2025-02-10,28,S04
19519,SKU021,2025-02-10,14,S05
19520,SKU022,2025-02-10,14,S01
19521,SKU022,2025-02-10,21,S02
19522,SKU022,2025-02-10,25,S03
19523,SKU022,2025-02-10,32,S04
19524,SKU022,2025-02-10,15,S05
19525,SKU023,2025-02-10,3,S01
19526,SKU023,2025-02-10,21,S02
19527,SKU023,2025-02-10,15,S03
19528,SKU023,2025-02-10,6,S04
19529,SKU023,2025-02-10,22,S05
19530,SKU024,2025-02-10,17,S01
19531,SKU024,2025-02-10,23,S02
19532,SKU024,2025-02-10,11,S03
19533,SKU024,2025-02-10,24,S04
19534,SKU024,2025-02-10,6,S05
19535,SKU025,2025-02-10,11,S01
19536,SKU025,2025-02-10,17,S02
19537,SKU025,2025-02-10,37,S03
19538,SKU025,2025-02-10,27,S04
19539,SKU025,2025-02-10,30,S05
19540,SKU026,2025-02-10,34,S01
19541,SKU026,2025-02-10,56,S02
19542,SKU026,2025-02-10,20,S03
19543,SKU026,2025-02-10,34,S04
19544,SKU026,2025-02-10,30,S05
19545,SKU027,2025-02-10,29,S01
19546,SKU027,2025-02-10,37,S02
19547,SKU027,2025-02-10,15,S03
19548,SKU027,2025-02-10,15,S04
19549,SKU027,2025-02-10,23,S05
19550,SKU028,2025-02-10,18,S01
19551,SKU028,2025-02-10,23,S02
19552,SKU028,2025-02-10,35,S03
19553,SKU028,2025-02-10,15,S04
19554,SKU028,2025-02-10,16,S05
19555,SKU029,2025-02-10,21,S01
19556,SKU029,2025-02-10,17,S02
19557,SKU029,2025-02-10,14,S04
19558,SKU029,2025-02-10,26,S05
19559,SKU030,2025-02-10,34,S01
19560,SKU030,2025-02-10,8,S02
19561,SKU030,2025-02-10,8,S03
19562,SKU030,2025-02-10,20,S04
19563,SKU031,2025-02-10,15,S01
19564,SKU031,2025-02-10,2,S02
19565,SKU031,2025-02-10,33,S03
19566,SKU031,2025-02-10,12,S04
19567,SKU031,2025-02-10,36,S05
19568,SKU032,2025-02-10,31,S01
19569,SKU032,2025-02-10,13,S02
19570,SKU032,2025-02-10,9,S03
19571,SKU032,2025-02-10,18,S04
19572,SKU032,2025-02-10,18,S05
19573,SKU033,2025-02-10,23,S01
19574,SKU033,2025-02-10,12,S02
19575,SKU033,2025-02-10,27,S03
19576,SKU033,2025-02-10,22,S04
19577,SKU033,2025-02-10,16,S05
19578,SKU034,2025-02-10,12,S01
19579,SKU034,2025-02-10,18,S02
19580,SKU034,2025-02-10,11,S03
19581,SKU034,2025-02-10,20,S04
19582,SKU034,2025-02-10,20,S05
19583,SKU035,2025-02-10,22,S01
19584,SKU035,2025-02-10,37,S02
19585,SKU035,2025-02-10,18,S03
19586,SKU035,2025-02-10,30,S04
19587,SKU035,2025-02-10,22,S05
19588,SKU036,2025-02-10,17,S01
19589,SKU036,2025-02-10,18,S02
19590,SKU036,2025-02-10,19,S03
19591,SKU036,2025-02-10,22,S04
19592,SKU036,2025-02-10,10,S05
19593,SKU037,2025-02-10,5,S01
19594,SKU037,2025-02-10,26,S02
19595,SKU037,2025-02-10,28,S03
19596,SKU037,2025-02-10,27,S04
19597,SKU037,2025-02-10,21,S05
19598,SKU038,2025-02-10,27,S01
19599,SKU038,2025-02-10,27,S02
19600,SKU038,2025-02-10,27,S03
19601,SKU038,2025-02-10,11,S04
19602,SKU038,2025-02-10,9,S05
19603,SKU039,2025-02-10,16,S01
19604,SKU039,2025-02-10,19,S02
19605,SKU039,2025-02-10,17,S03
19606,SKU039,2025-02-10,1,S04
19607,SKU039,2025-02-10,37,S05
19608,SKU040,2025-02-10,17,S01
19609,SKU040,2025-02-10,21,S02
19610,SKU040,2025-02-10,32,S03
19611,SKU040,2025-02-10,14,S05
19612,SKU041,2025-02-10,16,S01
19613,SKU041,2025-02-10,16,S02
19614,SKU041,2025-02-10,18,S03
19615,SKU041,2025-02-10,34,S04
19616,SKU041,2025-02-10,26,S05
19617,SKU042,2025-02-10,29,S01
19618,SKU042,2025-02-10,20,S02
19619,SKU042,2025-02-10,6,S03
19620,SKU042,2025-02-10,4,S05
19621,SKU043,2025-02-10,23,S01
19622,SKU043,2025-02-10,20,S02
19623,SKU043,2025-02-10,17,S03
19624,SKU043,2025-02-10,16,S04
19625,SKU043,2025-02-10,40,S05
19626,SKU044,2025-02-10,11,S01
19627,SKU044,2025-02-10,29,S02
19628,SKU044,2025-02-10,20,S03
19629,SKU044,2025-02-10,19,S04
19630,SKU044,2025-02-10,31,S05
19631,SKU045,2025-02-10,34,S01
19632,SKU045,2025-02-10,17,S02
19633,SKU045,2025-02-10,27,S03
19634,SKU045,2025-02-10,23,S04
19635,SKU045,2025-02-10,20,S05
19636,SKU046,2025-02-10,22,S01
19637,SKU046,2025-02-10,13,S02
19638,SKU046,2025-02-10,16,S03
19639,SKU046,2025-02-10,14,S04
19640,SKU046,2025-02-10,29,S05
19641,SKU047,2025-02-10,19,S01
19642,SKU047,2025-02-10,7,S02
19643,SKU047,2025-02-10,12,S03
19644,SKU047,2025-02-10,15,S05
19645,SKU048,2025-02-10,20,S01
19646,SKU048,2025-02-10,18,S02
19647,SKU048,2025-02-10,39,S03
19648,SKU048,2025-02-10,25,S04
19649,SKU048,2025-02-10,25,S05
19650,SKU049,2025-02-10,3,S01
19651,SKU049,2025-02-10,16,S02
19652,SKU049,2025-02-10,15,S03
19653,SKU049,2025-02-10,12,S04
19654,SKU049,2025-02-10,12,S05
19655,SKU050,2025-02-10,1,S01
19656,SKU050,2025-02-10,7,S02
19657,SKU050,2025-02-10,28,S03
19658,SKU050,2025-02-10,18,S04
19659,SKU050,2025-02-10,14,S05
19660,SKU051,2025-02-10,19,S01
19661,SKU051,2025-02-10,31,S02
19662,SKU051,2025-02-10,20,S03
19663,SKU051,2025-02-10,25,S04
19664,SKU051,2025-02-10,11,S05
19665,SKU052,2025-02-10,13,S01
19666,SKU052,2025-02-10,23,S02
19667,SKU052,2025-02-10,38,S03
19668,SKU052,2025-02-10,34,S04
19669,SKU052,2025-02-10,25,S05
19670,SKU053,2025-02-10,21,S01
19671,SKU053,2025-02-10,34,S02
19672,SKU053,2025-02-10,27,S03
19673,SKU053,2025-02-10,9,S05
19674,SKU054,2025-02-10,23,S01
19675,SKU054,2025-02-10,2,S02
19676,SKU054,2025-02-10,11,S03
19677,SKU054,2025-02-10,13,S04
19678,SKU054,2025-02-10,17,S05
19679,SKU055,2025-02-10,17,S01
19680,SKU055,2025-02-10,17,S02
19681,SKU055,2025-02-10,28,S03
19682,SKU055,2025-02-10,17,S04
19683,SKU055,2025-02-10,16,S05
19684,SKU056,2025-02-10,6,S01
19685,SKU056,2025-02-10,30,S02
19686,SKU056,2025-02-10,13,S03
19687,SKU056,2025-02-10,9,S04
19688,SKU056,2025-02-10,22,S05
19689,SKU057,2025-02-10,12,S01
19690,SKU057,2025-02-10,14,S02
19691,SKU057,2025-02-10,22,S03
19692,SKU057,2025-02-10,16,S04
19693,SKU057,2025-02-10,43,S05
19694,SKU058,2025-02-10,19,S01
19695,SKU058,2025-02-10,26,S02
19696,SKU058,2025-02-10,11,S04
19697,SKU058,2025-02-10,9,S05
19698,SKU059,2025-02-10,10,S01
19699,SKU059,2025-02-10,24,S02
19700,SKU059,2025-02-10,30,S03
19701,SKU059,2025-02-10,23,S04
19702,SKU059,2025-02-10,17,S05
19703,SKU060,2025-02-10,13,S01
19704,SKU060,2025-02-10,31,S02
19705,SKU060,2025-02-10,40,S03
19706,SKU060,2025-02-10,21,S04
19707,SKU060,2025-02-10,29,S05
19708,SKU061,2025-02-10,23,S01
19709,SKU061,2025-02-10,27,S02
19710,SKU061,2025-02-10,8,S03
19711,SKU061,2025-02-10,15,S04
19712,SKU061,2025-02-10,23,S05
19713,SKU062,2025-02-10,32,S01
19714,SKU062,2025-02-10,11,S02
19715,SKU062,2025-02-10,15,S04
19716,SKU062,2025-02-10,30,S05
19717,SKU063,2025-02-10,4,S01
19718,SKU063,2025-02-10,8,S02
19719,SKU063,2025-02-10,21,S03
19720,SKU063,2025-02-10,18,S04
19721,SKU063,2025-02-10,25,S05
19722,SKU064,2025-02-10,7,S01
19723,SKU064,2025-02-10,16,S02
19724,SKU064,2025-02-10,31,S03
19725,SKU064,2025-02-10,8,S04
19726,SKU064,2025-02-10,34,S05
19727,SKU065,2025-02-10,9,S01
19728,SKU065,2025-02-10,28,S02
19729,SKU065,2025-02-10,16,S03
19730,SKU065,2025-02-10,8,S04
19731,SKU065,2025-02-10,15,S05
19732,SKU066,2025-02-10,25,S01
19733,SKU066,2025-02-10,19,S02
19734,SKU066,2025-02-10,31,S03
19735,SKU066,2025-02-10,34,S04
19736,SKU066,2025-02-10,8,S05
19737,SKU067,2025-02-10,7,S01
19738,SKU067,2025-02-10,6,S02
19739,SKU067,2025-02-10,11,S03
19740,SKU067,2025-02-10,31,S04
19741,SKU067,2025-02-10,25,S05
19742,SKU068,2025-02-10,14,S01
19743,SKU068,2025-02-10,19,S02
19744,SKU068,2025-02-10,34,S03
19745,SKU068,2025-02-10,39,S04
19746,SKU068,2025-02-10,22,S05
19747,SKU069,2025-02-10,22,S02
19748,SKU069,2025-02-10,29,S03
19749,SKU069,2025-02-10,22,S04
19750,SKU069,2025-02-10,27,S05
19751,SKU070,2025-02-10,23,S01
19752,SKU070,2025-02-10,7,S02
19753,SKU070,2025-02-10,11,S03
19754,SKU070,2025-02-10,16,S04
19755,SKU070,2025-02-10,30,S05
19756,SKU071,2025-02-10,12,S01
19757,SKU071,2025-02-10,24,S02
19758,SKU071,2025-02-10,23,S03
19759,SKU071,2025-02-10,35,S04
19760,SKU071,2025-02-10,19,S05
19761,SKU072,2025-02-10,2,S01
19762,SKU072,2025-02-10,26,S02
19763,SKU072,2025-02-10,41,S03
19764,SKU072,2025-02-10,27,S04
19765,SKU072,2025-02-10,12,S05
19766,SKU073,2025-02-10,9,S01
19767,SKU073,2025-02-10,10,S02
19768,SKU073,2025-02-10,40,S03
19769,SKU073,2025-02-10,16,S04
19770,SKU073,2025-02-10,13,S05
19771,SKU074,2025-02-10,18,S01
19772,SKU074,2025-02-10,16,S02
19773,SKU074,2025-02-10,35,S03
19774,SKU074,2025-02-10,9,S04
19775,SKU074,2025-02-10,31,S05
19776,SKU075,2025-02-10,21,S01
19777,SKU075,2025-02-10,32,S02
19778,SKU075,2025-02-10,35,S03
19779,SKU075,2025-02-10,20,S04
19780,SKU075,2025-02-10,16,S05
19781,SKU076,2025-02-10,20,S01
19782,SKU076,2025-02-10,19,S02
19783,SKU076,2025-02-10,3,S03
19784,SKU076,2025-02-10,35,S04
19785,SKU076,2025-02-10,22,S05
19786,SKU077,2025-02-10,8,S01
19787,SKU077,2025-02-10,27,S04
19788,SKU077,2025-02-10,13,S05
19789,SKU078,2025-02-10,15,S01
19790,SKU078,2025-02-10,24,S02
19791,SKU078,2025-02-10,14,S03
19792,SKU078,2025-02-10,25,S04
19793,SKU078,2025-02-10,20,S05
19794,SKU079,2025-02-10,19,S01
19795,SKU079,2025-02-10,4,S02
19796,SKU079,2025-02-10,11,S03
19797,SKU079,2025-02-10,26,S04
19798,SKU079,2025-02-10,13,S05
19799,SKU080,2025-02-10,32,S01
19800,SKU080,2025-02-10,43,S02
19801,SKU080,2025-02-10,26,S03
19802,SKU080,2025-02-10,34,S04
19803,SKU080,2025-02-10,27,S05
19804,SKU081,2025-02-10,14,S01
19805,SKU081,2025-02-10,22,S02
19806,SKU081,2025-02-10,40,S03
19807,SKU081,2025-02-10,14,S04
19808,SKU081,2025-02-10,9,S05
19809,SKU082,2025-02-10,8,S01
19810,SKU082,2025-02-10,17,S02
19811,SKU082,2025-02-10,9,S03
19812,SKU082,2025-02-10,36,S04
19813,SKU082,2025-02-10,22,S05
19814,SKU083,2025-02-10,29,S01
19815,SKU083,2025-02-10,17,S02
19816,SKU083,2025-02-10,8,S03
19817,SKU083,2025-02-10,6,S04
19818,SKU083,2025-02-10,10,S05
19819,SKU084,2025-02-10,23,S01
19820,SKU084,2025-02-10,25,S02
19821,SKU084,2025-02-10,26,S03
19822,SKU084,2025-02-10,5,S04
19823,SKU084,2025-02-10,19,S05
19824,SKU085,2025-02-10,9,S01
19825,SKU085,2025-02-10,24,S02
19826,SKU085,2025-02-10,24,S03
19827,SKU085,2025-02-10,8,S04
19828,SKU085,2025-02-10,29,S05
19829,SKU086,2025-02-10,43,S01
19830,SKU086,2025-02-10,28,S02
19831,SKU086,2025-02-10,18,S03
19832,SKU086,2025-02-10,16,S04
19833,SKU086,2025-02-10,17,S05
19834,SKU087,2025-02-10,12,S01
19835,SKU087,2025-02-10,22,S02
19836,SKU087,2025-02-10,8,S03
19837,SKU087,2025-02-10,1,S04
19838,SKU087,2025-02-10,22,S05
19839,SKU088,2025-02-10,20,S01
19840,SKU088,2025-02-10,14,S02
19841,SKU088,2025-02-10,7,S03
19842,SKU088,2025-02-10,22,S04
19843,SKU088,2025-02-10,10,S05
19844,SKU089,2025-02-10,18,S01
19845,SKU089,2025-02-10,37,S02
19846,SKU089,2025-02-10,26,S03
19847,SKU089,2025-02-10,6,S04
19848,SKU089,2025-02-10,7,S05
19849,SKU090,2025-02-10,21,S01
19850,SKU090,2025-02-10,6,S02
19851,SKU090,2025-02-10,25,S04
19852,SKU090,2025-02-10,23,S05
19853,SKU091,2025-02-10,24,S01
19854,SKU091,2025-02-10,22,S02
19855,SKU091,2025-02-10,19,S03
19856,SKU091,2025-02-10,13,S04
19857,SKU091,2025-02-10,25,S05
19858,SKU092,2025-02-10,35,S01
19859,SKU092,2025-02-10,14,S02
19860,SKU092,2025-02-10,9,S03
19861,SKU092,2025-02-10,8,S04
19862,SKU092,2025-02-10,11,S05
19863,SKU093,2025-02-10,22,S01
19864,SKU093,2025-02-10,24,S03
19865,SKU093,2025-02-10,26,S04
19866,SKU093,2025-02-10,2,S05
19867,SKU094,2025-02-10,10,S01
19868,SKU094,2025-02-10,20,S02
19869,SKU094,2025-02-10,18,S03
19870,SKU094,2025-02-10,25,S04
19871,SKU094,2025-02-10,18,S05
19872,SKU095,2025-02-10,32,S01
19873,SKU095,2025-02-10,16,S02
19874,SKU095,2025-02-10,10,S03
19875,SKU095,2025-02-10,9,S04
19876,SKU095,2025-02-10,27,S05
19877,SKU096,2025-02-10,20,S01
19878,SKU096,2025-02-10,26,S02
19879,SKU096,2025-02-10,26,S03
19880,SKU096,2025-02-10,8,S05
19881,SKU097,2025-02-10,9,S01
19882,SKU097,2025-02-10,11,S02
19883,SKU097,2025-02-10,15,S03
19884,SKU097,2025-02-10,29,S04
19885,SKU097,2025-02-10,31,S05
19886,SKU098,2025-02-10,17,S01
19887,SKU098,2025-02-10,17,S02
19888,SKU098,2025-02-10,12,S03
19889,SKU098,2025-02-10,20,S04
19890,SKU098,2025-02-10,22,S05
19891,SKU099,2025-02-10,28,S01
19892,SKU099,2025-02-10,27,S02
19893,SKU099,2025-02-10,18,S04
19894,SKU099,2025-02-10,33,S05
19895,SKU100,2025-02-10,15,S01
19896,SKU100,2025-02-10,31,S02
19897,SKU100,2025-02-10,16,S03
19898,SKU100,2025-02-10,21,S04
19899,SKU100,2025-02-10,8,S05
19900,SKU001,2025-02-11,9,S01
19901,SKU001,2025-02-11,27,S02
19902,SKU001,2025-02-11,28,S03
19903,SKU001,2025-02-11,20,S04
19904,SKU001,2025-02-11,7,S05
19905,SKU002,2025-02-11,20,S01
19906,SKU002,2025-02-11,32,S02
19907,SKU002,2025-02-11,37,S03
19908,SKU002,2025-02-11,16,S04
19909,SKU002,2025-02-11,3,S05
19910,SKU003,2025-02-11,28,S01
19911,SKU003,2025-02-11,17,S02
19912,SKU003,2025-02-11,29,S03
19913,SKU003,2025-02-11,22,S04
19914,SKU003,2025-02-11,11,S05
19915,SKU004,2025-02-11,20,S01
19916,SKU004,2025-02-11,33,S02
19917,SKU004,2025-02-11,18,S03
19918,SKU004,2025-02-11,9,S04
19919,SKU004,2025-02-11,4,S05
19920,SKU005,2025-02-11,12,S01
19921,SKU005,2025-02-11,15,S02
19922,SKU005,2025-02-11,28,S03
19923,SKU005,2025-02-11,8,S04
19924,SKU005,2025-02-11,35,S05
19925,SKU006,2025-02-11,6,S01
19926,SKU006,2025-02-11,43,S02
19927,SKU006,2025-02-11,37,S03
19928,SKU006,2025-02-11,21,S04
19929,SKU006,2025-02-11,3,S05
19930,SKU007,2025-02-11,19,S01
19931,SKU007,2025-02-11,16,S02
19932,SKU007,2025-02-11,7,S03
19933,SKU007,2025-02-11,22,S04
19934,SKU007,2025-02-11,11,S05
19935,SKU008,2025-02-11,12,S01
19936,SKU008,2025-02-11,17,S02
19937,SKU008,2025-02-11,14,S03
19938,SKU008,2025-02-11,40,S04
19939,SKU008,2025-02-11,14,S05
19940,SKU009,2025-02-11,24,S01
19941,SKU009,2025-02-11,21,S02
19942,SKU009,2025-02-11,23,S03
19943,SKU009,2025-02-11,24,S04
19944,SKU009,2025-02-11,28,S05
19945,SKU010,2025-02-11,22,S01
19946,SKU010,2025-02-11,22,S02
19947,SKU010,2025-02-11,20,S03
19948,SKU010,2025-02-11,18,S04
19949,SKU010,2025-02-11,10,S05
19950,SKU011,2025-02-11,19,S01
19951,SKU011,2025-02-11,22,S02
19952,SKU011,2025-02-11,24,S03
19953,SKU011,2025-02-11,21,S04
19954,SKU011,2025-02-11,17,S05
19955,SKU012,2025-02-11,19,S01
19956,SKU012,2025-02-11,14,S02
19957,SKU012,2025-02-11,23,S03
19958,SKU012,2025-02-11,17,S04
19959,SKU012,2025-02-11,21,S05
19960,SKU013,2025-02-11,30,S01
19961,SKU013,2025-02-11,12,S02
19962,SKU013,2025-02-11,25,S03
19963,SKU013,2025-02-11,20,S04
19964,SKU013,2025-02-11,40,S05
19965,SKU014,2025-02-11,17,S01
19966,SKU014,2025-02-11,26,S02
19967,SKU014,2025-02-11,20,S03
19968,SKU014,2025-02-11,6,S04
19969,SKU014,2025-02-11,14,S05
19970,SKU015,2025-02-11,28,S01
19971,SKU015,2025-02-11,15,S02
19972,SKU015,2025-02-11,19,S04
19973,SKU015,2025-02-11,9,S05
19974,SKU016,2025-02-11,21,S01
19975,SKU016,2025-02-11,35,S02
19976,SKU016,2025-02-11,27,S03
19977,SKU016,2025-02-11,35,S04
19978,SKU016,2025-02-11,14,S05
19979,SKU017,2025-02-11,18,S01
19980,SKU017,2025-02-11,9,S02
19981,SKU017,2025-02-11,13,S03
19982,SKU017,2025-02-11,10,S04
19983,SKU017,2025-02-11,6,S05
19984,SKU018,2025-02-11,33,S01
19985,SKU018,2025-02-11,33,S03
19986,SKU018,2025-02-11,32,S04
19987,SKU018,2025-02-11,24,S05
19988,SKU019,2025-02-11,8,S01
19989,SKU019,2025-02-11,4,S02
19990,SKU019,2025-02-11,14,S03
19991,SKU019,2025-02-11,26,S04
19992,SKU019,2025-02-11,20,S05
19993,SKU020,2025-02-11,9,S01
19994,SKU020,2025-02-11,31,S02
19995,SKU020,2025-02-11,36,S03
19996,SKU020,2025-02-11,17,S04
19997,SKU020,2025-02-11,21,S05
19998,SKU021,2025-02-11,4,S01
19999,SKU021,2025-02-11,15,S02
20000,SKU021,2025-02-11,25,S03
20001,SKU021,2025-02-11,23,S04
20002,SKU021,2025-02-11,14,S05
20003,SKU022,2025-02-11,17,S01
20004,SKU022,2025-02-11,15,S02
20005,SKU022,2025-02-11,17,S03
20006,SKU022,2025-02-11,24,S04
20007,SKU023,2025-02-11,19,S01
20008,SKU023,2025-02-11,23,S02
20009,SKU023,2025-02-11,14,S03
20010,SKU023,2025-02-11,15,S04
20011,SKU023,2025-02-11,15,S05
20012,SKU024,2025-02-11,15,S01
20013,SKU024,2025-02-11,20,S02
20014,SKU024,2025-02-11,21,S03
20015,SKU024,2025-02-11,26,S05
20016,SKU025,2025-02-11,17,S01
20017,SKU025,2025-02-11,39,S02
20018,SKU025,2025-02-11,8,S03
20019,SKU025,2025-02-11,11,S04
20020,SKU025,2025-02-11,17,S05
20021,SKU026,2025-02-11,24,S01
20022,SKU026,2025-02-11,11,S03
20023,SKU026,2025-02-11,25,S04
20024,SKU026,2025-02-11,10,S05
20025,SKU027,2025-02-11,33,S01
20026,SKU027,2025-02-11,15,S02
20027,SKU027,2025-02-11,11,S03
20028,SKU027,2025-02-11,26,S04
20029,SKU027,2025-02-11,36,S05
20030,SKU028,2025-02-11,24,S01
20031,SKU028,2025-02-11,32,S02
20032,SKU028,2025-02-11,36,S03
20033,SKU028,2025-02-11,10,S04
20034,SKU028,2025-02-11,29,S05
20035,SKU029,2025-02-11,4,S01
20036,SKU029,2025-02-11,24,S02
20037,SKU029,2025-02-11,19,S03
20038,SKU029,2025-02-11,32,S04
20039,SKU029,2025-02-11,31,S05
20040,SKU030,2025-02-11,25,S01
20041,SKU030,2025-02-11,22,S02
20042,SKU030,2025-02-11,25,S03
20043,SKU030,2025-02-11,20,S04
20044,SKU030,2025-02-11,19,S05
20045,SKU031,2025-02-11,34,S01
20046,SKU031,2025-02-11,35,S02
20047,SKU031,2025-02-11,18,S03
20048,SKU031,2025-02-11,22,S04
20049,SKU031,2025-02-11,20,S05
20050,SKU032,2025-02-11,3,S01
20051,SKU032,2025-02-11,16,S02
20052,SKU032,2025-02-11,35,S03
20053,SKU032,2025-02-11,12,S04
20054,SKU032,2025-02-11,41,S05
20055,SKU033,2025-02-11,31,S01
20056,SKU033,2025-02-11,24,S02
20057,SKU033,2025-02-11,25,S03
20058,SKU033,2025-02-11,10,S04
20059,SKU033,2025-02-11,17,S05
20060,SKU034,2025-02-11,34,S01
20061,SKU034,2025-02-11,13,S02
20062,SKU034,2025-02-11,30,S03
20063,SKU034,2025-02-11,6,S04
20064,SKU034,2025-02-11,8,S05
20065,SKU035,2025-02-11,39,S01
20066,SKU035,2025-02-11,19,S02
20067,SKU035,2025-02-11,14,S03
20068,SKU035,2025-02-11,33,S04
20069,SKU035,2025-02-11,32,S05
20070,SKU036,2025-02-11,29,S01
20071,SKU036,2025-02-11,14,S02
20072,SKU036,2025-02-11,17,S03
20073,SKU036,2025-02-11,23,S04
20074,SKU036,2025-02-11,26,S05
20075,SKU037,2025-02-11,14,S01
20076,SKU037,2025-02-11,21,S02
20077,SKU037,2025-02-11,22,S03
20078,SKU037,2025-02-11,32,S04
20079,SKU037,2025-02-11,27,S05
20080,SKU038,2025-02-11,4,S01
20081,SKU038,2025-02-11,17,S02
20082,SKU038,2025-02-11,10,S03
20083,SKU038,2025-02-11,25,S04
20084,SKU038,2025-02-11,29,S05
